Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,295.7799987792969,299.79998779296875,294.489990234375,297.8900146484375,293.804931640625,1506400
2020-01-03,292.04998779296875,296.80999755859375,291.7200012207031,294.69000244140625,290.6487731933594,962200
2020-01-06,289.7900085449219,292.0299987792969,287.5400085449219,289.19000244140625,285.2242126464844,1340500
2020-01-07,291.739990234375,298.5400085449219,291.3800048828125,296.239990234375,292.177490234375,1559500
2020-01-08,297.4800109863281,301.6700134277344,295.20001220703125,299.9700012207031,295.8563537597656,1553700
2020-01-09,302.1199951171875,303.8800048828125,293.5,297.92999267578125,293.8443603515625,1374800
2020-01-10,299.1099853515625,301.2799987792969,292.95001220703125,294.3399963378906,290.3035583496094,1405200
2020-01-13,294.3800048828125,297.3299865722656,292.510009765625,297.2900085449219,293.213134765625,1399400
2020-01-14,300.1400146484375,304.3699951171875,296.739990234375,300.760009765625,296.63555908203125,1731900
2020-01-15,299.2799987792969,300.54998779296875,296.7200012207031,298.3399963378906,294.24871826171875,1082900
2020-01-16,301.82000732421875,307.260009765625,300.95001220703125,305.95001220703125,301.75439453125,1606800
2020-01-17,307.04998779296875,308.489990234375,302.1600036621094,308.0,303.7762451171875,1929900
2020-01-21,308.19000244140625,311.9100036621094,307.30999755859375,308.67999267578125,304.4468994140625,1500000
2020-01-22,311.0,315.3599853515625,310.75,311.3399963378906,307.0704345703125,1504000
2020-01-23,312.0,312.67999267578125,307.54998779296875,312.4200134277344,308.1356506347656,1556600
2020-01-24,315.8900146484375,316.7300109863281,303.7099914550781,306.5400085449219,302.33624267578125,1632200
2020-01-27,297.0299987792969,298.67999267578125,292.69000244140625,293.7900085449219,289.7611083984375,1910900
2020-01-28,298.7799987792969,303.25,293.3599853515625,301.69000244140625,297.55279541015625,1815000
2020-01-29,302.2300109863281,303.989990234375,295.9100036621094,298.2200012207031,294.13037109375,1808000
2020-01-30,318.3999938964844,319.0,305.760009765625,310.95001220703125,306.6858215332031,3943100
2020-01-31,308.0,308.9700012207031,297.2699890136719,298.2099914550781,294.1204833984375,2436500
2020-02-03,300.0,309.5799865722656,300.0,308.44000244140625,304.210205078125,1947800
2020-02-04,316.55999755859375,326.82000732421875,316.1199951171875,325.3999938964844,320.9376220703125,2531000
2020-02-05,331.2300109863281,332.5299987792969,323.70001220703125,325.6199951171875,321.15460205078125,2157200
2020-02-06,326.0,326.8500061035156,323.0,323.5199890136719,319.0833740234375,1262500
2020-02-07,320.6300048828125,321.2799987792969,314.7200012207031,315.3999938964844,311.07476806640625,1602600
2020-02-10,313.9800109863281,319.8900146484375,313.0,319.8299865722656,315.4440002441406,1088400
2020-02-11,322.8699951171875,326.8299865722656,322.8699951171875,325.6700134277344,321.2039489746094,1520700
2020-02-12,328.0,335.17999267578125,328.0,334.6199951171875,330.0311584472656,1687200
2020-02-13,335.04998779296875,344.32000732421875,333.6199951171875,341.5799865722656,336.8957214355469,2110200
2020-02-14,341.489990234375,344.2099914550781,336.760009765625,339.29998779296875,334.6470031738281,1109900
2020-02-18,323.239990234375,332.0,323.0,325.3399963378906,320.8784484863281,2749400
2020-02-19,331.17999267578125,335.4100036621094,330.29998779296875,333.8500061035156,329.2717590332031,1539600
2020-02-20,331.95001220703125,334.0400085449219,324.0199890136719,328.489990234375,323.9852294921875,1887800
2020-02-21,326.2200012207031,327.0400085449219,315.239990234375,316.79998779296875,312.45556640625,2160600
2020-02-24,299.20001220703125,305.30999755859375,295.1199951171875,300.4599914550781,296.3396301269531,3102200
2020-02-25,305.82000732421875,306.8999938964844,289.3900146484375,292.2200012207031,288.2126770019531,2549800
2020-02-26,296.239990234375,304.6300048828125,294.6199951171875,296.6000061035156,292.5325927734375,2379600
2020-02-27,285.6400146484375,293.760009765625,282.010009765625,285.70001220703125,281.7820739746094,2872200
2020-02-28,275.82000732421875,294.45001220703125,273.6600036621094,293.42999267578125,289.40606689453125,3199200
2020-03-02,296.6400146484375,300.54998779296875,284.0199890136719,300.3299865722656,296.21142578125,2347300
2020-03-03,300.29998779296875,308.29998779296875,288.5899963378906,291.4599914550781,287.4630432128906,2510300
2020-03-04,298.8699951171875,306.29998779296875,293.79998779296875,306.239990234375,302.0403747558594,1917000
2020-03-05,297.8500061035156,309.6499938964844,296.0,299.1300048828125,295.02789306640625,2037000
2020-03-06,290.7699890136719,298.6700134277344,285.25,294.4100036621094,290.37261962890625,2048600
2020-03-09,273.0,283.260009765625,267.2300109863281,267.6000061035156,263.9302673339844,2649500
2020-03-10,275.67999267578125,287.8599853515625,267.44000244140625,287.57000732421875,283.6264343261719,2372500
