Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,159.75,160.3699951171875,158.89999389648438,160.3699951171875,153.96505737304688,1881300
2020-01-03,158.41000366210938,159.58999633789062,157.42999267578125,158.8300018310547,152.486572265625,1374400
2020-01-06,158.10000610351562,158.67999267578125,157.4499969482422,158.50999450683594,152.17935180664062,1335500
2020-01-07,157.42999267578125,158.39999389648438,156.61000061035156,157.25999450683594,150.97926330566406,1936300
2020-01-08,158.0,159.91000366210938,157.3000030517578,158.88999938964844,152.54417419433594,1958400
2020-01-09,160.3800048828125,161.25,159.83999633789062,160.80999755859375,154.3874969482422,1652000
2020-01-10,160.97999572753906,160.97999572753906,158.47000122070312,158.57000732421875,152.23696899414062,2182500
2020-01-13,158.8800048828125,159.5399932861328,157.82000732421875,159.44000244140625,153.0722198486328,2391100
2020-01-14,159.1699981689453,160.9499969482422,158.80999755859375,159.8800048828125,153.49464416503906,3333900
2020-01-15,158.30999755859375,158.30999755859375,153.3300018310547,154.0800018310547,147.92628479003906,4078500
2020-01-16,153.5800018310547,153.6999969482422,149.9499969482422,152.6199951171875,147.62640380859375,3831600
2020-01-17,153.0500030517578,154.0500030517578,152.85000610351562,153.36000061035156,148.34219360351562,2515600
2020-01-21,152.13999938964844,153.3300018310547,151.4600067138672,151.64999389648438,146.68814086914062,2036200
2020-01-22,151.9600067138672,153.02000427246094,151.64999389648438,152.25999450683594,147.2781982421875,2637300
2020-01-23,151.38999938964844,153.25,149.92999267578125,152.7100067138672,147.71347045898438,2118100
2020-01-24,152.47999572753906,152.47999572753906,149.52000427246094,150.3800048828125,145.459716796875,3152900
2020-01-27,147.94000244140625,150.0,147.32000732421875,148.52999877929688,143.6702423095703,2343400
2020-01-28,149.32000732421875,150.97000122070312,148.8800048828125,149.69000244140625,144.7922821044922,1636200
2020-01-29,149.91000366210938,150.75999450683594,148.3300018310547,148.58999633789062,143.728271484375,1091200
2020-01-30,147.1300048828125,151.10000610351562,147.1300048828125,150.9600067138672,146.02073669433594,2277500
2020-01-31,149.27000427246094,150.69000244140625,148.24000549316406,148.5500030517578,143.6895751953125,2808400
2020-02-03,150.0399932861328,151.14999389648438,149.25999450683594,149.5399932861328,144.64718627929688,1969300
2020-02-04,151.9499969482422,152.22999572753906,150.42999267578125,150.66000366210938,145.73052978515625,1502500
2020-02-05,152.52000427246094,153.85000610351562,152.3000030517578,153.7899932861328,148.7581329345703,1451900
2020-02-06,154.82000732421875,154.9499969482422,152.67999267578125,152.85000610351562,147.84890747070312,1484300
2020-02-07,151.82000732421875,153.63999938964844,151.3800048828125,153.35000610351562,148.33255004882812,1547200
2020-02-10,152.49000549316406,153.86000061035156,152.30999755859375,153.86000061035156,148.8258514404297,1206400
2020-02-11,154.33999633789062,155.69000244140625,154.19000244140625,154.7899932861328,149.72540283203125,1224400
2020-02-12,156.0,156.9199981689453,154.83999633789062,155.2100067138672,150.13168334960938,956100
2020-02-13,154.75999450683594,155.5500030517578,154.1300048828125,155.32000732421875,150.2380828857422,1388000
2020-02-14,155.16000366210938,155.44000244140625,153.17999267578125,154.1300048828125,149.08702087402344,1832400
2020-02-18,153.49000549316406,154.1300048828125,150.0,151.38999938964844,146.43666076660156,2121900
2020-02-19,152.14999389648438,153.89999389648438,151.88999938964844,153.35000610351562,148.33255004882812,1317400
2020-02-20,152.75,154.94000244140625,152.27000427246094,154.47999572753906,149.42555236816406,1426400
2020-02-21,153.60000610351562,154.07000732421875,151.77999877929688,153.8000030517578,148.76780700683594,1547500
2020-02-24,149.30999755859375,150.22000122070312,148.0800018310547,148.80999755859375,143.94107055664062,2234700
